,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2
9957,1.3435627,6.388117,-1.7321591,-6.105242,-1.7321591,-6.105242,0.7102275,-6.254521,-0.25741518,-6.5041676,1.6904595,0.04226371,2.482318,5.463882
9958,2.3698292,6.5690494,-2.5713387,-6.482008,-2.5713387,-6.482008,-0.11588183,-6.6306834,-1.4592191,-7.4900265,2.509807,0.3140213,2.7959194,4.560614
9959,1.6454864,7.0068917,-2.2212372,-6.6927676,-2.2212372,-6.6927676,0.21025357,-6.924451,-1.0646259,-7.709467,2.430986,-0.22521944,2.7094991,5.228399
9960,1.5109931,6.2819066,-1.919502,-6.057697,-1.919502,-6.057697,0.44609976,-6.3932166,-0.6580097,-6.8098764,1.9249412,0.027435279,2.6786172,5.126951
9961,1.2196136,5.978417,-1.5764095,-5.84245,-1.5764095,-5.84245,0.8392683,-5.9575505,-0.16212413,-6.6319923,1.7430692,-0.05208326,2.0119529,5.4425106
9962,2.1373577,4.240897,-2.4235249,-3.676623,-2.4235249,-3.676623,-0.5713085,-3.9435472,-0.619243,-5.3090854,1.7827755,-0.01707514,2.8668642,3.4575634
9963,1.9521841,6.4909644,-2.3125243,-6.2086725,-2.3125243,-6.2086725,-0.02875502,-6.382185,-0.9985096,-6.698425,2.2995355,-0.0840817,2.9158149,4.9656234
9964,0.5722247,-3.3605487,-0.7220671,3.2317753,-0.7220671,3.2317753,-2.9398806,0.96281785,-2.4237716,3.1297047,0.99820316,-4.8804646,5.731489,2.0352147
9965,1.8602215,4.0696325,-2.287398,-3.9595351,-2.287398,-3.9595351,-0.29472142,-4.1480875,-0.5598286,-5.5025206,2.2672813,0.3923953,2.0052094,3.8879163
9966,0.3349221,4.7859735,-0.6938814,-4.5413938,-0.6938814,-4.5413938,1.8194478,-4.234374,0.82201695,-5.3865476,0.7420262,0.19943044,1.195673,5.800224
9967,2.921313,6.5155883,-3.1410875,-6.2364383,-3.1410875,-6.2364383,-0.6791383,-6.6940074,-1.7083833,-7.1378236,2.948668,0.52210605,3.4943666,4.084393
9968,2.5194495,7.091478,-2.955037,-6.8340735,-2.955037,-6.8340735,-0.2054203,-7.222458,-1.6001589,-7.7329364,3.2852745,0.28917152,3.4558637,4.817834
9969,2.6564496,6.780783,-3.1058714,-6.282642,-3.1058714,-6.282642,-0.5047087,-6.714596,-1.745292,-7.4729447,3.201264,0.53571874,3.6988804,4.3742695
9970,0.049775917,-0.24123514,-0.43841827,0.060456954,-0.43841827,0.060456954,0.3804178,-0.13200618,-3.3424673,0.31867024,1.3431034,-2.3140285,1.7977066,2.0101283
9971,0.4548939,4.4511037,-0.70043314,-4.1888657,-0.70043314,-4.1888657,1.5273985,-3.8813727,1.2327149,-4.8564405,0.49728987,0.23581459,1.446222,5.5965714
9972,1.7774363,6.2662277,-2.1400383,-6.2397265,-2.1400383,-6.2397265,-0.027688215,-6.233744,-0.8508588,-6.6062136,2.1493182,-0.07484616,2.8132038,4.9293127
9973,2.1762812,3.047358,-2.474233,-3.0337055,-2.474233,-3.0337055,-1.119529,-1.8433577,-4.263542,0.68780833,1.926873,-0.855821,3.457699,2.8251917
9974,3.4170263,6.997,-3.8392043,-6.609137,-3.8392043,-6.609137,-1.3354403,-7.353314,-2.6509914,-7.417754,3.5420957,0.2083184,4.7408524,3.8408606
9975,2.4967437,6.096161,-2.842867,-5.643214,-2.842867,-5.643214,-0.42403057,-5.98036,-1.7823011,-6.739801,2.836461,0.7521208,3.4911842,4.1809335
9976,1.6272974,6.915012,-2.085745,-6.5846825,-2.085745,-6.5846825,0.43260673,-6.9749,-0.93694097,-7.7158747,2.1810331,0.14670229,2.629614,5.228503
9977,0.5364773,5.2688437,-0.95148367,-4.721327,-0.95148367,-4.721327,1.2741191,-4.818674,0.5854464,-5.425142,0.63497543,-0.042287875,1.279574,5.6294346
9978,1.9576364,6.209168,-2.4299343,-6.299314,-2.4299343,-6.299314,0.022578679,-6.678941,-1.0199187,-7.3066506,2.7611806,0.32832685,2.5870502,4.342989
9979,1.37812,6.431421,-1.905719,-6.261232,-1.905719,-6.261232,0.6786998,-6.4079857,-0.74136794,-7.606372,2.4939122,-0.12210359,1.9121706,5.0658803
9980,0.71106815,5.2643514,-0.95781255,-4.8887944,-0.95781255,-4.8887944,1.37689,-4.9865294,0.6430787,-5.5740976,0.7534154,5.10E-05,1.6365607,5.709326
9981,1.2438151,6.1706514,-1.5287808,-5.8353405,-1.5287808,-5.8353405,0.7436985,-5.874304,0.12495614,-6.11425,1.3036044,-0.03600027,2.236743,5.497053
9982,0.53141385,5.208238,-0.9655558,-4.79398,-0.9655558,-4.79398,1.4798621,-4.7471285,1.2728107,-4.922604,0.7949292,0.005704484,1.610763,5.70422
9983,2.335069,6.7175093,-2.4581518,-6.451013,-2.4581518,-6.451013,0.06488574,-6.7340117,-1.4910825,-7.5386605,2.747884,0.38902074,2.6741478,4.3717804
9984,1.0696669,6.210774,-1.2811364,-5.969871,-1.2811364,-5.969871,1.1635998,-6.0664673,-0.1703181,-7.1942043,1.582363,0.45409757,1.6533732,5.7359834
9985,2.306054,6.022782,-2.7389789,-5.528711,-2.7389789,-5.528711,-0.35445985,-5.887878,-1.2336699,-7.0532537,2.7140164,0.30180407,3.4876404,3.4642618
9986,0.427967,5.094899,-0.7020764,-4.728685,-0.7020764,-4.728685,1.8082901,-4.632497,0.9989507,-5.621635,1.0831776,0.21075624,1.3693466,5.8279448
9987,0.40333125,4.720444,-0.6752104,-4.440962,-0.6752104,-4.440962,1.6943691,-4.1796327,0.9248142,-5.350913,0.6735352,0.24428536,1.2195436,5.7790194
9988,2.3893712,5.365829,-2.7448542,-5.100009,-2.7448542,-5.100009,-0.5419455,-5.643403,-0.9728161,-6.106533,2.387444,-0.40284348,3.024048,4.5084457
9989,3.1103818,6.930269,-3.637774,-6.5388637,-3.637774,-6.5388637,-0.7691867,-7.1555877,-2.3978734,-7.359299,3.406699,0.6195695,3.6536257,4.0397873
9990,1.5931306,6.587313,-1.8334258,-6.169188,-1.8334258,-6.169188,0.41194636,-6.236078,-0.20379522,-6.2314124,1.9579782,-1.5238236,2.7490044,5.375329
9991,1.9296377,6.7394185,-2.3511996,-6.5572047,-2.3511996,-6.5572047,0.028069997,-6.704472,-1.504048,-7.37933,2.5478678,0.5940508,2.416514,4.5411873
9992,1.1061327,5.6916876,-1.4789474,-5.5775623,-1.4789474,-5.5775623,0.9134593,-5.756805,-0.013641925,-6.3615565,1.6116631,0.09718938,2.0069585,5.3838434
9993,1.3835042,3.4457622,-1.8358879,-2.9701204,-1.8358879,-2.9701204,0.47428533,-2.8799105,-5.0026236,0.13395967,1.3754576,0.08085707,1.3515546,4.599345
9994,1.2412739,6.182122,-1.5887163,-5.900005,-1.5887163,-5.900005,0.91409665,-6.129391,-0.12306649,-6.6471806,1.687937,0.06955932,2.0499632,5.5201936
9995,2.9606345,6.544771,-3.3470764,-6.2822666,-3.3470764,-6.2822666,-0.8239607,-6.497365,-2.4253109,-7.0022316,3.1424563,0.46279547,3.7431498,3.8671288
9996,1.6728266,6.8797984,-2.168524,-6.5723047,-2.168524,-6.5723047,0.34712604,-6.8880386,-0.9739167,-7.523997,2.185243,0.13726795,2.7891498,5.1748652
9997,1.3783816,6.727656,-1.8014752,-6.5139556,-1.8014752,-6.5139556,0.7875891,-6.7757263,-0.44178784,-7.227878,1.8080742,0.23571491,2.3978922,5.5702147
9998,2.4558394,6.983143,-2.827173,-6.8627467,-2.827173,-6.8627467,-0.21936093,-7.2837367,-1.8137162,-7.8911366,3.0995328,0.2571574,3.0892568,4.6640058
9999,2.1376863,6.696135,-2.5681567,-6.497216,-2.5681567,-6.497216,0.016358936,-6.875791,-1.2323207,-7.4705687,2.7609634,0.17555848,3.1379783,4.713229
10000,2.630881,6.8807645,-2.9767237,-6.347054,-2.9767237,-6.347054,-0.4173869,-6.8580623,-1.7939025,-7.382122,2.9282947,0.6231376,3.593832,4.142879
10001,3.710975,7.16452,-4.0026426,-6.7579346,-4.0026426,-6.7579346,-1.540561,-7.561751,-2.7517972,-7.540665,3.600057,0.62581736,4.6270247,4.163801
10002,3.5754366,5.31545,-3.844075,-4.8035855,-3.844075,-4.8035855,-2.87292,-0.17414087,-1.8933777,-5.827259,3.4151,0.83601636,4.5778937,3.2437925
10003,1.215572,5.120325,-1.6600027,-4.7447267,-1.6600027,-4.7447267,0.5714064,-5.084783,-0.15582983,-5.820905,1.7511258,0.8920477,1.7559582,5.2078943
10004,2.409427,6.8218093,-2.863981,-6.3831787,-2.863981,-6.3831787,-0.7475633,-6.654568,-1.6718138,-7.3410397,2.8503964,0.14085749,4.634479,1.8777361
10005,0.9651106,4.3400426,-1.1522617,-4.16644,-1.1522617,-4.16644,0.8449447,-3.9877968,0.351912,-5.331168,1.0861033,-1.1990613,1.2817798,2.6227646
10006,0.21573092,4.676277,-0.3783664,-4.2741876,-0.3783664,-4.2741876,1.7948256,-4.30207,0.7679966,-5.309174,0.20516367,0.21781126,0.76889354,5.912431
10007,1.066331,5.1942654,-1.3866372,-4.928001,-1.3866372,-4.928001,0.893456,-4.836791,-0.02257438,-6.330453,1.292585,0.44843695,1.1445013,4.887948
10008,2.7500763,6.726478,-3.117724,-6.6623936,-3.117724,-6.6623936,-0.53984594,-7.119476,-2.0755048,-7.728128,3.0901613,0.3578112,3.3172145,4.167921
10009,3.0047963,6.869612,-3.2171998,-6.8174496,-3.2171998,-6.8174496,-0.7497512,-7.0933924,-2.3332956,-7.5186806,3.3607147,0.37488052,3.6512835,3.6985376
10010,2.587118,6.3566775,-2.9940975,-6.5803647,-2.9940975,-6.5803647,-0.6175044,-6.8087025,-1.9641831,-7.5732455,2.8471057,0.40899953,2.876333,3.8487618
10011,2.5497637,2.4341288,-2.8204517,-2.5148249,-2.8204517,-2.5148249,-1.3786881,-3.927282,-4.9489765,0.5114239,2.534159,1.4545395,2.509066,3.1803262
10012,0.6558165,5.414492,-1.0701374,-4.937583,-1.0701374,-4.937583,1.1828911,-5.038277,0.5352522,-5.5366783,0.6634573,0.2309715,1.5397948,5.646158
10013,1.5011613,6.866168,-1.9733336,-6.533746,-1.9733336,-6.533746,0.5064957,-6.894245,-0.8295195,-7.732453,2.136761,0.15856634,2.418745,5.3847556
10014,1.3326542,6.135372,-1.6100984,-5.6402526,-1.6100984,-5.6402526,0.7081601,-5.6930075,0.19747896,-6.036489,1.1647425,-0.14248529,2.3191483,5.0875454
10015,1.0950363,3.5164292,-1.4663929,-2.9613724,-1.4663929,-2.9613724,0.31923342,-1.5511918,-2.4052668,0.47912937,1.3860929,-0.44958147,1.5894965,3.908658
10016,3.0517948,7.2324824,-3.3452106,-6.581128,-3.3452106,-6.581128,-1.037027,-7.1220026,-2.0259767,-7.4737926,3.0273604,0.87547976,3.9678137,4.814382
10017,0.9706031,4.8799605,-1.2987099,-4.57935,-1.2987099,-4.57935,0.9440524,-4.562364,0.34038937,-5.839136,1.8030758,0.9749595,1.2329932,4.8694043
10018,1.3453686,0.17535666,-1.5333722,0.05304967,-1.5333722,0.05304967,-1.3425895,-0.92097765,-1.4689116,1.3699327,2.0987918,-1.8664367,2.616769,2.4252467
10019,2.0278707,6.469366,-2.5943847,-6.304838,-2.5943847,-6.304838,0.0743901,-6.730411,-1.0968283,-7.381769,2.5571265,0.53508747,2.9665031,4.6595964
10020,1.259878,6.0557666,-1.6033092,-5.8247123,-1.6033092,-5.8247123,0.86128885,-6.0858636,-0.23799405,-6.7835546,1.5767949,0.21981347,2.1531448,5.315066
10021,0.94398576,3.625395,-1.2142407,-4.165497,-1.2142407,-4.165497,1.1151791,-3.960663,0.48408103,-5.24818,1.0703691,-0.12972125,1.5380436,4.149219
10022,1.6486156,6.494488,-1.9476786,-6.212059,-1.9476786,-6.212059,0.3291373,-6.229024,-0.35901278,-6.3890243,1.953952,-0.015503844,2.6958296,5.365187
10023,4.9777784,6.1975965,-5.2375627,-5.2686286,-5.2375627,-5.2686286,-3.891918,-6.258876,-1.9735451,-5.8007526,3.5993948,0.09537322,4.7342505,3.8261418
10024,0.7948276,5.095559,-1.178532,-4.8976502,-1.178532,-4.8976502,1.5147295,-4.742333,0.46927786,-5.8540306,1.2994751,0.27110738,1.4248067,5.4057803
10025,2.0719569,4.156212,-2.3877711,-3.6779537,-2.3877711,-3.6779537,-0.5853626,-3.8979979,-0.6843068,-5.3454247,1.8688849,-0.12898979,2.4871905,3.747549
10026,2.9749134,6.947038,-3.2001054,-6.9782243,-3.2001054,-6.9782243,-0.60287815,-7.296364,-2.3026795,-7.6510983,3.4707112,0.3159738,3.5741284,4.0819845
10027,2.2788064,6.300968,-2.8287585,-5.934671,-2.8287585,-5.934671,-0.16298844,-6.3607764,-1.2637634,-7.271026,2.7595315,0.36170542,2.96817,4.3094335
10028,1.5491699,6.7259765,-2.078958,-6.2984285,-2.078958,-6.2984285,0.46543068,-6.6130195,-0.75617486,-7.4365773,1.9675455,0.19658683,2.2978032,5.099755
10029,0.7815427,5.0084414,-1.0559077,-4.5781703,-1.0559077,-4.5781703,0.9075777,-4.964284,0.17139262,-5.9734015,0.32590067,0.27869928,1.1217247,5.2541327
10030,0.9782001,5.397716,-1.3728058,-5.292485,-1.3728058,-5.292485,1.021026,-5.3714314,0.21205123,-6.1182995,1.5013301,-0.032000236,1.9694377,5.384779
10031,0.80407554,5.3544183,-1.1730773,-5.0716033,-1.1730773,-5.0716033,1.0234396,-5.301523,0.48806152,-5.6879315,0.84784293,-0.09715993,1.6998209,5.2938275
10032,1.0062997,5.304728,-1.358955,-4.9187384,-1.358955,-4.9187384,0.5367533,-5.3492627,0.36493644,-5.675269,1.2563134,-0.07378386,1.639947,4.7204967
10033,1.1245246,6.230203,-1.5046438,-5.9116306,-1.5046438,-5.9116306,0.920767,-6.150036,-0.20510416,-7.028027,1.4659303,0.38719866,1.9705694,5.478992
10034,1.7791111,6.9948926,-2.41004,-6.625768,-2.41004,-6.625768,-0.07501196,-6.8705964,-1.2648824,-7.7535896,2.3149529,-0.114151016,2.8311527,4.936053
10035,3.3291354,6.894779,-3.7555165,-6.3636527,-3.7555165,-6.3636527,-1.4803953,-6.9850755,-2.286512,-7.0232744,3.3534868,0.54774374,4.158687,4.318427
10036,1.5451595,6.982182,-1.9483321,-6.5525208,-1.9483321,-6.5525208,0.598336,-6.8774314,-0.7408434,-7.746897,2.2530904,0.19350486,2.3719401,5.470846
10037,1.1060014,5.3909993,-1.3071408,-4.8180757,-1.3071408,-4.8180757,0.8764123,-5.0584226,0.12575518,-6.037508,1.3548759,-1.7010905,1.8946694,5.059221
10038,1.4427689,6.765447,-1.8037008,-6.423631,-1.8037008,-6.423631,0.66329855,-6.815542,-0.35176384,-6.8542137,1.9029052,0.13905686,2.5014753,5.4628463
10039,3.112334,6.3882766,-3.3085995,-6.3484564,-3.3085995,-6.3484564,-0.9336035,-6.864434,-2.1526525,-7.388928,3.3025563,0.62833256,3.4975128,3.5909946
10040,1.4700317,6.473064,-1.6981071,-5.9494324,-1.6981071,-5.9494324,0.62804484,-6.316266,-0.28958622,-6.44599,1.5358799,0.053560257,2.3207777,5.425998
10041,2.4164343,5.6368732,-2.8593652,-5.610174,-2.8593652,-5.610174,-0.42529798,-6.093563,-1.4419746,-6.8813033,2.6722577,0.7466975,2.553143,3.8178923
10042,1.4108788,0.24246983,-1.6307108,0.021666,-1.6307108,0.021666,-1.20808,-1.0212593,-1.6385759,1.1913723,2.1859176,-1.997417,4.662958,1.6024723
10043,2.111109,6.8264594,-2.47398,-6.482271,-2.47398,-6.482271,0.3887943,-6.914863,-1.0967278,-7.5030737,2.766868,0.48056206,2.446381,4.5232577
10044,1.902842,6.885813,-2.3697004,-6.294679,-2.3697004,-6.294679,0.37782943,-6.586313,-0.9458081,-7.4059405,1.9681855,0.5615623,2.395496,4.35671
10045,3.5572536,6.7188544,-4.0221972,-6.2070436,-4.0221972,-6.2070436,-1.7206498,-7.0265183,-2.595588,-6.868512,3.4038908,0.5118005,4.967229,3.4735565
10046,0.5609578,5.5837507,-0.7867871,-5.157072,-0.7867871,-5.157072,1.5173701,-4.9825797,3.685483,-0.72423136,0.6176299,0.503867,1.4605227,5.951963
10047,0.7556702,5.005722,-1.1021092,-4.846425,-1.1021092,-4.846425,1.0785731,-5.040361,0.18933238,-5.9521003,1.0839404,0.1582552,1.2008052,5.338333
10048,2.9998899,7.3532333,-3.4218738,-6.93895,-3.4218738,-6.93895,-0.8169052,-7.554377,-2.2453873,-7.8812943,3.2708306,0.43426034,4.018226,4.7412095
10049,0.9142518,3.9088812,-1.1864107,-4.175256,-1.1864107,-4.175256,1.1826689,-3.959327,0.5084918,-5.2433696,1.0317892,-0.21582162,1.5745499,4.331885
10050,-0.2883462,4.521966,0.069759846,-4.163147,0.069759846,-4.163147,2.3677418,-4.052383,1.4704163,-4.9850917,0.025278231,0.052727714,0.57613426,6.514153
10051,3.5415475,6.662192,-4.062588,-6.0943046,-4.062588,-6.0943046,-1.7322574,-6.945757,-2.5463293,-6.839461,3.4062326,0.6390225,4.8368635,3.6314623
10052,0.81459254,6.136452,-1.1601189,-5.869702,-1.1601189,-5.869702,1.2576247,-5.892113,0.04430278,-6.9098167,1.533493,0.3166614,1.6522628,5.8123374
10053,0.5999432,5.29426,-0.9603941,-5.137487,-0.9603941,-5.137487,1.5457722,-5.18827,0.7294214,-5.5559297,0.82422644,0.49056372,1.4373668,5.87015
10054,2.2199972,5.187714,-2.7276626,-5.4061246,-2.7276626,-5.4061246,-0.08898347,-6.4412036,-0.88835126,-6.5000596,2.6264615,0.98486334,2.6503613,4.260757
10055,2.7465181,7.1938567,-3.1178842,-6.955084,-3.1178842,-6.955084,-0.46534663,-7.477742,-2.0212283,-7.9070725,3.0031781,0.32094252,3.4017534,4.6948752
10056,3.0143776,5.9997134,-3.3071733,-5.5991125,-3.3071733,-5.5991125,-1.0817068,-6.1159167,-1.7916317,-6.6912627,2.8447988,0.9138622,3.4210703,3.86425
10057,2.7176902,7.361004,-3.1662323,-7.08483,-3.1662323,-7.08483,-0.42823252,-7.5105796,-2.1576507,-7.9545803,3.1400259,0.20032875,3.4261394,4.724507
10058,2.672544,6.5911245,-3.1808395,-6.1957245,-3.1808395,-6.1957245,-0.9290252,-6.5554185,-1.9379574,-7.105018,2.7632103,0.49317506,3.7499244,3.7534466
10059,1.0307877,5.7056212,-1.4103316,-5.516522,-1.4103316,-5.516522,0.99503773,-5.6851234,0.010968226,-6.3210154,1.3106837,0.30032247,1.7774549,5.4309196
10060,1.5029484,6.8187203,-1.8678222,-6.283203,-1.8678222,-6.283203,0.8009291,-6.5814734,-0.7195907,-7.515405,2.0754256,0.22169332,2.2893856,5.476022
10061,3.2769883,5.688712,-3.6959462,-5.2156873,-3.6959462,-5.2156873,-1.6188244,-6.04369,-2.6266937,-6.2862954,3.3980777,1.5726975,3.606359,3.1397974
10062,1.2100161,6.34742,-1.6316963,-6.1142206,-1.6316963,-6.1142206,0.84655845,-6.28319,-0.41047597,-7.487482,1.7997353,0.23867749,1.7796503,5.1690536
10063,2.4536202,6.4934545,-2.9926376,-6.6882834,-2.9926376,-6.6882834,-0.58648264,-6.9001417,-2.012589,-7.623008,2.8965945,0.27708328,2.9417412,3.8569708
10064,0.75956374,4.624956,-1.0177377,-4.440358,-1.0177377,-4.440358,1.3481723,-4.259483,0.64759374,-5.3518043,0.9915285,0.18269715,1.1915609,5.157065
10065,1.1137818,6.397845,-1.563725,-6.232513,-1.563725,-6.232513,0.89172226,-6.352064,-0.35232767,-7.328183,1.6327165,0.25435522,1.9076735,5.5250125
10066,1.637396,7.1793656,-2.0797276,-6.77345,-2.0797276,-6.77345,0.5901995,-7.108168,-0.77697265,-7.861672,2.2309606,0.10385838,2.5581462,5.4581327
10067,1.0281236,6.0760036,-1.432506,-5.697813,-1.432506,-5.697813,0.98655957,-6.055372,0.29030687,-6.267692,1.1029356,0.10694523,2.0219762,5.4572353
10068,1.7987764,6.9441504,-2.1284208,-6.577652,-2.1284208,-6.577652,0.43584624,-6.8757453,-0.8397669,-7.759363,2.4559011,0.17824845,2.6158774,5.0955443
10069,3.5336616,7.420367,-3.8856568,-7.0386925,-3.8856568,-7.0386925,-1.2840577,-7.7430773,-2.6303997,-7.7098265,3.75292,0.4240695,4.7586865,4.4053698
10070,1.5660907,0.16974598,-1.7288836,0.13570362,-1.7288836,0.13570362,-1.4112349,-0.9170506,-1.1582254,1.6646452,2.342168,-2.101761,4.0283585,2.1472526
10071,-4.543668,1.8403882,5.541205,-2.230616,5.541205,-2.230616,2.673281,-2.9850407,2.0482936,-4.036065,-6.250852,-4.05123,-5.1075063,3.3872392
10072,1.1489143,5.7552695,-1.4845939,-5.3874245,-1.4845939,-5.3874245,0.9653971,-5.6815534,-0.04216031,-6.343011,1.4454161,0.27941042,1.8438059,5.341696
10073,-0.54892594,0.31787708,0.38949206,-0.13482773,0.38949206,-0.13482773,0.7206938,-0.68097895,0.18513077,-5.106586,0.7187498,-2.3198617,1.2568582,2.7562604
10074,0.75867224,6.020961,-1.0813454,-5.4794273,-1.0813454,-5.4794273,1.2100416,-5.8981996,0.21002054,-6.4346604,0.78181076,0.3109483,1.7727113,5.829486
10075,1.0616533,5.707737,-1.4938054,-5.3164177,-1.4938054,-5.3164177,0.78526676,-5.3938875,-0.024791572,-6.402491,1.3711381,-0.9435424,1.8558332,5.214506
10076,1.1323019,5.5120287,-1.4945922,-5.4204755,-1.4945922,-5.4204755,0.86265504,-5.63437,0.086904034,-5.999371,1.236116,0.14340805,1.9686717,5.421719
10077,0.68588084,-1.3372506,-0.5794669,1.3794931,-0.5794669,1.3794931,-1.3820137,1.1996565,-2.7778068,-3.81062,1.5995541,-2.412578,3.2106159,0.11997545
10078,3.1229787,4.920255,-3.4597998,-4.566047,-3.4597998,-4.566047,-1.6391953,-5.2603235,-2.12435,-5.8891335,3.0249977,1.3080047,3.322859,3.267658
10079,2.6402621,6.4135847,-3.0593445,-6.036531,-3.0593445,-6.036531,-0.7795922,-6.6623745,-1.7980256,-7.158269,2.635394,0.72324854,3.4772017,3.5059614
10080,0.3744213,5.329237,-0.85262537,-5.146503,-0.85262537,-5.146503,1.4756179,-5.2391987,0.4224268,-6.840785,0.7678807,0.3758353,0.85235554,6.117872
10081,2.7270613,7.247472,-3.1632006,-6.768661,-3.1632006,-6.768661,-0.57985634,-7.348439,-2.0684533,-7.707984,3.2262313,0.560254,3.5448134,4.5761294
10082,0.6964187,4.82216,-0.99518454,-4.4116583,-0.99518454,-4.4116583,1.1242363,-4.7102537,0.5098695,-5.4950504,0.77230865,0.3643401,1.2540915,5.565867
10083,1.2305349,5.6036215,-1.3370361,-4.925676,-1.3370361,-4.925676,1.0534582,-5.243217,0.15677352,-6.1221895,1.6040751,0.22453623,2.0555713,5.184619
10084,0.20011845,5.079683,-0.5272984,-4.801146,-0.5272984,-4.801146,1.915161,-4.673512,1.2901784,-5.251015,0.49872738,0.5493789,1.2008575,6.129871
10085,1.5609965,6.23916,-1.9281777,-6.046722,-1.9281777,-6.046722,0.6251699,-6.3899837,-0.7255265,-7.3101883,1.8967799,0.34288424,2.012616,4.8198147
10086,2.3115046,3.8767405,-2.6926887,-3.4781034,-2.6926887,-3.4781034,-0.9591152,-3.5789068,-0.9931696,-5.1152596,2.265257,0.89940715,2.2083807,3.1510746
10087,2.3284233,6.920076,-2.7423875,-6.479315,-2.7423875,-6.479315,0.024643779,-6.951606,-1.3700324,-7.7071233,2.7304542,0.414139,2.790381,4.8806334
10088,0.43447125,0.6241207,-0.39478302,-0.09999642,-0.39478302,-0.09999642,-0.122230075,-0.7746666,-5.2140794,0.62010366,0.8370466,-2.426142,2.1092,3.805279
10089,1.490156,0.24361746,-2.915237,-4.6906567,-2.915237,-4.6906567,-1.0881276,-5.468588,-1.8152518,-5.8823752,1.9313266,-1.1888896,3.9466968,3.015952
10090,0.8660987,5.5411425,-1.3502954,-5.0351624,-1.3502954,-5.0351624,1.0290313,-5.1015964,0.5594415,-5.6857486,0.85305506,0.13548663,2.0672135,5.670813
10091,1.3119469,4.552388,-1.4844358,-4.3399196,-1.4844358,-4.3399196,0.63842154,-4.5423794,-0.06649236,-5.4771667,1.4441388,0.41952077,2.1524768,4.785863
10092,-0.13179433,4.317645,-0.13995849,-4.140299,-0.13995849,-4.140299,1.9064066,-3.8304508,1.2974309,-4.9510446,0.065228134,0.103073545,0.5252137,6.149496
10093,0.33112836,-0.124193154,-0.33926862,0.5195399,-0.33926862,0.5195399,-0.6695517,-0.56611866,-3.0951326,0.9879979,0.5763346,-3.4582198,2.9007607,2.5418878
10094,2.569612,6.4513435,-2.8001251,-6.0127764,-2.8001251,-6.0127764,0.07101965,-6.5458446,-2.039059,-7.20007,2.7646146,1.3535724,2.5836205,4.2746596
10095,2.3197877,6.854421,-2.8304775,-6.4195514,-2.8304775,-6.4195514,-0.49300912,-7.0131817,-1.4522345,-7.532914,2.5832527,0.39957014,3.243887,4.6840353
10096,1.4532292,6.2383733,-1.6857613,-5.9249816,-1.6857613,-5.9249816,0.5647854,-5.719206,0.47320727,-5.6992874,1.1366645,-0.028248312,2.4816933,5.1213694
10097,2.484885,6.647083,-2.8448057,-6.233156,-2.8448057,-6.233156,-0.39057896,-6.6689034,-1.6152704,-7.4062114,2.6859057,0.54218125,2.7028763,4.3629603
10098,1.6591995,7.0631866,-2.08798,-6.4849277,-2.08798,-6.4849277,0.23277973,-6.7206836,-0.7336688,-7.2971272,2.1541584,-0.048740726,2.3814778,4.5565844
10099,1.7326279,6.0135684,-2.08969,-5.6015635,-2.08969,-5.6015635,0.3748462,-5.797899,-0.68548495,-7.09604,1.953545,0.39951143,2.1462722,4.77007
10100,1.6321979,6.744524,-2.051439,-6.3415384,-2.051439,-6.3415384,0.38661528,-6.685631,-0.7774703,-7.4396553,2.0559103,0.20131387,2.4997914,5.235781
10101,0.001570798,4.961616,-0.45799115,-4.6578064,-0.45799115,-4.6578064,2.0165842,-4.676708,1.2393407,-5.473717,0.36847153,0.4192434,0.7041677,6.4179263
