ObjectNumber,FA1,FA2,FP,FT1,FT2,FTM,NA1,NA2,NP,NT1,NT2,NTM,RR,Class,GROUP,DAY,CONDITION,PERCENTAGE,EFFICIENCY,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2,DISH
331,76.615,23.385,807.361,198.298,2089.252,640.332,65.84,34.16,610.796,433.98,2866.719,1262.483,0.769,5,Day 1-1.5M,1,1.5M,21.7,Low,6.4228406,4.1206474,-6.3616805,-3.7055857,-6.3616805,-3.7055857,-4.6978045,-5.3982415,-3.7646625,-2.2860231,1.9988334,4.4781375,0.7685667,-5.3074613,1
78,74.136,25.864,576.29,258.393,2095.153,731.44,72.3,27.7,444.323,389.157,2547.228,973.963,0.768,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5081277,0.94367903,-6.898341,-0.580153,-6.898341,-0.580153,-5.436232,-2.2071564,-0.95531285,-1.4854805,1.9932973,6.7122817,-1.30056,-2.6552641,1
80,75.19,24.81,666.818,232.953,2146.123,706.677,71.712,28.288,506.485,441.795,2582.579,1036.415,0.765,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5440736,1.9035825,-6.82215,-1.521312,-6.82215,-1.521312,-5.109138,-2.8393705,-2.2410326,-1.7220591,2.0190008,5.5141935,-0.5419026,-3.396227,1
51,75.001,24.999,698.909,238.163,2082.137,697.696,70.226,29.774,510.788,415.208,2553.624,1045.211,0.765,2,Day 1-1.5M,1,1.5M,21.7,Low,6.6566057,2.4626915,-6.8928037,-2.0167873,-6.8928037,-2.0167873,-4.956292,-3.5221815,-2.6063433,-1.9204625,1.8490775,5.543691,-0.57779676,-3.9368,1
35,73.651,26.349,753.132,256.185,2145.829,753.132,69.475,30.525,550.974,475.321,2618.159,1120.778,0.765,5,Day 1-1.5M,1,1.5M,21.7,Low,6.443942,2.757214,-6.637185,-2.3239195,-6.637185,-2.3239195,-4.525231,-3.7214992,-2.726399,-2.3212883,2.2043695,5.0655017,-0.2596514,-3.9698343,1
17,74.543,25.457,586.711,263.945,1947.851,691.767,69.582,30.418,462.5,439.29,2468.829,1051.962,0.765,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5464673,2.009275,-6.777439,-1.6086832,-6.777439,-1.6086832,-4.9894977,-3.4838545,-2.1567109,-1.8148413,2.151538,6.152284,-0.36971727,-3.6226625,1
126,75.543,24.457,621.625,247.978,1978.465,671.16,73.447,26.553,487.042,443.605,2627.533,1017.985,0.763,2,Day 1-1.5M,1,1.5M,21.7,Low,6.764673,1.1975206,-7.015729,-0.7556535,-7.015729,-0.7556535,-5.700433,-2.5795336,-1.8362857,-1.4679532,1.9499074,6.6028833,-0.63252753,-3.2584624,1
31,74.712,25.288,751.492,257.371,2163.006,737.539,67.089,32.911,563.066,418.388,2527.826,1104.634,0.762,5,Day 1-1.5M,1,1.5M,21.7,Low,6.2385726,4.0461426,-6.5244646,-3.3818645,-6.5244646,-3.3818645,-4.3555746,-5.155069,-3.6245925,-2.770198,2.0544097,4.852051,0.1333397,-4.5503654,1
505,75.725,24.275,717.613,253.452,2056.318,689.102,70.097,29.903,541.419,464.833,2543.825,1079.296,0.762,2,Day 1-1.5M,1,1.5M,21.7,Low,6.486011,2.7516253,-6.7353783,-2.3662355,-6.7353783,-2.3662355,-4.5537486,-3.8047228,-2.706057,-2.0480278,2.2039135,5.062912,-0.24133018,-4.0105734,1
432,73.986,26.014,500.182,243.09,2068.822,716.256,74.795,25.205,380.455,432.613,2585.184,974.928,0.757,2,Day 1-1.5M,1,1.5M,21.7,Low,6.3453026,0.03659929,-6.8601084,0.25046012,-6.8601084,0.25046012,-5.629988,-1.3360437,-0.1285148,-1.4266603,2.4820118,7.3002434,-1.0816789,-2.025061,1
48,75.903,24.097,653.364,258.837,2044.191,686.518,65.911,34.089,474.727,430.944,2687.212,1194.744,0.756,5,Day 1-1.5M,1,1.5M,21.7,Low,6.263638,3.6443303,-6.4543743,-3.2031157,-6.4543743,-3.2031157,-4.482107,-5.0382586,-3.200121,-2.3637419,2.1331365,5.111505,0.8604719,-4.541913,1
46,75.327,24.673,616.786,262.096,2151.334,727.512,69.396,30.604,464.536,414.885,2670.493,1104.941,0.756,5,Day 1-1.5M,1,1.5M,21.7,Low,6.2236476,2.5786235,-6.6030045,-2.2873816,-6.6030045,-2.2873816,-4.704838,-3.7136033,-2.1500008,-1.9804398,2.1073797,5.325474,-0.06856253,-3.6208723,1
279,75.139,24.861,586.677,232.035,2102.003,696.938,71.361,28.639,438.677,422.271,2494.945,1012.597,0.755,2,Day 1-1.5M,1,1.5M,21.7,Low,6.460344,1.4074391,-6.570702,-0.87354505,-6.570702,-0.87354505,-5.376642,-2.6755245,-1.3973665,-1.4163345,1.8890054,6.3907623,-0.3992644,-3.3045456,1
300,75.584,24.416,981.484,229.122,2116.987,688.679,66.116,33.884,599.177,352.613,2292.452,1010.231,0.753,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.9303014,-5.2054615,4.195186,4.753342,4.195186,4.753342,2.6264114,4.906991,-3.1643505,-2.1897519,-4.0795302,2.0576043,-2.5940974,-4.4218984,1
168,74.123,25.877,864.676,255.506,2218.519,762.439,65.669,34.331,604.456,431.9,2478.113,1132.407,0.753,5,Day 1-1.5M,1,1.5M,21.7,Low,6.2250657,4.2343435,-6.402953,-3.700558,-6.402953,-3.700558,-4.2781844,-5.380082,-3.7823424,-2.7930841,2.235169,3.8416574,0.36118785,-4.7977605,1
418,76.748,23.252,466.706,221.001,2024.182,638.163,67.365,32.635,350.353,460.17,2848.467,1216.67,0.752,5,Day 1-1.5M,1,1.5M,21.7,Low,6.255135,2.6660545,-5.6609154,-1.3125187,-5.6609154,-1.3125187,-4.9352818,-4.192334,-1.9875461,-1.5198396,2.121638,5.7594705,1.1367445,-4.0542994,1
490,75.43,24.57,636.414,265.879,1948.806,677.258,71.998,28.002,478.014,393.583,2409.368,956.056,0.752,2,Day 1-1.5M,1,1.5M,21.7,Low,7.012578,1.0488349,-7.295079,-0.559387,-7.295079,-0.559387,-5.8528347,-2.4109907,-1.1741409,-1.132721,1.766929,6.86598,-1.0428864,-3.5076337,1
36,75.858,24.142,704.45,237.146,2138.975,696.575,68.204,31.796,523.94,409.264,2599.603,1095.79,0.751,5,Day 1-1.5M,1,1.5M,21.7,Low,6.460053,3.075978,-6.6436677,-2.876844,-6.6436677,-2.876844,-4.555346,-4.551226,-3.097173,-2.27437,1.9327554,5.101543,0.3065978,-4.597027,1
38,73.762,26.238,846.333,254.219,2041.162,721.534,73.7,26.3,579.429,371.168,2314.591,883.658,0.75,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.9599314,-5.352753,3.8801136,5.023429,3.8801136,5.023429,1.8654114,5.0643883,-2.1769888,-1.0713526,1.2675197,5.4161315,-2.0931048,-3.7345421,1
77,73.904,26.096,546.87,234.793,2070.168,712.278,72.81,27.19,406.435,445.311,2631.477,1023.076,0.75,2,Day 1-1.5M,1,1.5M,21.7,Low,6.1403317,0.43028426,-6.578847,-0.038169082,-6.578847,-0.038169082,-5.364972,-1.5724562,-0.3947657,-1.493619,2.439144,6.9841313,-1.0222056,-2.3450885,1
495,75.766,24.234,662.635,261.972,2020.945,687.271,70.383,29.617,495.432,386.037,2421.979,987.273,0.748,2,Day 1-1.5M,1,1.5M,21.7,Low,6.92637,1.5774928,-7.199893,-1.0482436,-7.199893,-1.0482436,-5.6799183,-2.8745663,-1.62657,-1.1819586,1.5840546,6.335615,-0.85819936,-3.6494203,1
117,74.468,25.532,644.645,271.69,2042.637,720.745,72.865,27.135,489.613,394.555,2407.317,938.69,0.748,2,Day 1-1.5M,1,1.5M,21.7,Low,7.014075,1.1122382,-7.3806515,-0.71971476,-7.3806515,-0.71971476,-5.757391,-2.317572,-1.2693497,-1.2123516,1.6086435,6.6651893,-1.4258167,-3.1877823,1
503,75.432,24.568,660.823,264.823,1998.262,689.487,69.998,30.002,489.21,422.969,2609.332,1068.092,0.747,2,Day 1-1.5M,1,1.5M,21.7,Low,6.584254,2.0920844,-6.857668,-1.6751773,-6.857668,-1.6751773,-5.0204587,-3.4191353,-2.4101863,-1.8076833,1.9481355,6.0941367,-0.42213163,-3.8403049,1
210,75.118,24.882,511.281,253.604,2077.113,706.75,73.889,26.111,381.406,416.798,2458.823,943.473,0.746,2,Day 1-1.5M,1,1.5M,21.7,Low,6.475586,0.11500987,-6.868092,0.27444297,-6.868092,0.27444297,-5.826319,-1.3338934,-0.11421711,-1.2180501,2.2074032,7.375104,-1.18616,-2.0815036,1
178,74.768,25.232,509.367,243.529,2073.332,703.732,72.908,27.092,379.6,428.918,2310.036,932.263,0.745,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5094295,0.47852194,-6.8108916,-0.08983925,-6.8108916,-0.08983925,-5.693233,-1.5245092,-0.27466574,-1.1877959,2.0271301,7.2815185,-1.20162,-2.1889613,1
342,76.082,23.918,539.423,236.959,2099.157,679.825,70.649,29.351,400,422.993,2361.903,982.247,0.744,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5850945,1.1886574,-6.553172,-0.3828954,-6.553172,-0.3828954,-5.6868186,-2.7074926,-0.68999404,-1.0585647,1.7921396,6.729604,-0.1405434,-3.3644118,1
83,75.232,24.768,514.792,268.686,2184.618,742.014,72.491,27.509,383.333,418.361,2519.178,999.364,0.743,2,Day 1-1.5M,1,1.5M,21.7,Low,6.1650634,0.7372204,-6.531288,-0.37279654,-6.531288,-0.37279654,-5.187421,-1.7576137,-0.2614944,-1.6097769,2.4256134,6.7157454,-1.1164364,-1.9159039,1
127,76.41,23.59,653.039,237.289,2000.148,653.09,70.443,29.557,503.627,393.749,2492.184,1017.939,0.742,2,Day 1-1.5M,1,1.5M,21.7,Low,6.8865104,1.6921724,-7.074591,-1.1793957,-7.074591,-1.1793957,-5.4972515,-2.9796314,-2.0703166,-1.4903836,1.8359067,6.182367,-0.65352744,-3.9672003,1
62,73.523,26.477,660.237,252.055,2180.432,761.795,68.906,31.094,497.184,403.811,2448.997,1038.888,0.742,4,Day 1-1.5M,1,1.5M,21.7,Low,6.488988,2.5701394,-6.749776,-2.1264458,-6.749776,-2.1264458,-4.7601748,-3.809951,-2.5186212,-1.966791,1.8219122,5.552259,-0.4525958,-3.9342892,1
43,75.201,24.799,661.07,251.309,2054.85,695.595,67.421,32.579,490.884,416.763,2642,1136.461,0.741,5,Day 1-1.5M,1,1.5M,21.7,Low,6.2860227,3.471671,-6.505707,-3.001242,-6.505707,-3.001242,-4.466186,-4.985268,-3.1845195,-2.3116329,2.1420083,5.1206255,0.59096,-4.4548044,1
57,74.501,25.499,634.372,239.168,2096.532,712.364,68.661,31.339,481.721,423.341,2312.296,1009.429,0.738,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5486073,2.6004868,-6.826533,-2.0863051,-6.826533,-2.0863051,-4.9199715,-3.721253,-2.3995876,-1.8096997,1.921429,5.6446376,-0.3058349,-3.9763203,1
64,75.006,24.994,573.176,245.858,2098.854,708.879,72.967,27.033,434.765,393.443,2493.149,957.423,0.738,2,Day 1-1.5M,1,1.5M,21.7,Low,6.6848516,0.5299703,-7.0008135,-0.26090628,-7.0008135,-0.26090628,-5.754441,-1.9249742,-0.7832446,-1.2896848,1.9857811,7.072796,-1.2302701,-2.6159925,1
469,76.801,23.199,641.355,240.826,1919.325,629.298,71.863,28.137,459.419,415.152,2680.671,1045.646,0.737,2,Day 1-1.5M,1,1.5M,21.7,Low,6.829942,1.3259535,-6.9989634,-0.7441453,-6.9989634,-0.7441453,-5.7617874,-2.721746,-1.6273476,-1.4064153,2.0120907,6.5123467,-0.4512187,-3.7893956,1
288,75.14,24.86,724.13,197.402,2115.522,672.576,62.377,37.623,560.478,371.769,2628.652,1217.938,0.736,5,Day 1-1.5M,1,1.5M,21.7,Low,6.033301,4.608225,-6.139054,-3.8227057,-6.139054,-3.8227057,-4.338164,-5.516039,-3.7142823,-2.5100572,2.2563603,4.2884293,0.15883891,-5.605642,1
480,74.96,25.04,552.143,248.321,1994.09,684.85,71.736,28.264,410.857,375.463,2189.69,887.419,0.735,2,Day 1-1.5M,1,1.5M,21.7,Low,6.771893,0.5320319,-6.914322,-0.004654733,-6.914322,-0.004654733,-5.934019,-1.9959997,-0.2682517,-1.078949,1.8565122,7.195508,-0.7138297,-3.314659,1
63,76.65,23.35,1044.912,205.446,2038.199,636.931,67.173,32.827,660.588,375.422,2473.615,1062.211,0.733,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.9618871,-5.1405454,4.060268,4.869592,4.060268,4.869592,2.392395,5.1486874,-3.2497778,-2.0341876,-4.0142426,2.1861925,-2.683507,-4.446757,1
515,77.243,22.757,769.915,196.001,1996.993,603.643,69.081,30.919,520.811,407.171,2671.965,1108.228,0.733,2,Day 1-1.5M,1,1.5M,21.7,Low,7.141368,2.2448225,-6.556819,-1.8487523,-6.556819,-1.8487523,-5.672663,-3.782584,-2.806319,-1.5131031,1.642806,5.397418,0.34651446,-4.8545914,1
75,74.97,25.03,651.259,243.233,2159.855,721.911,68.41,31.59,488.426,414.301,2431.777,1048.963,0.732,2,Day 1-1.5M,1,1.5M,21.7,Low,6.533914,2.6250088,-6.7732534,-2.0799904,-6.7732534,-2.0799904,-4.8748837,-3.768919,-2.4829895,-1.824259,1.8484706,5.6030507,-0.3011291,-4.0455036,1
248,74.102,25.898,525.885,255.465,2097.616,731.353,72.565,27.435,387.269,475.956,2538.524,1038.003,0.731,4,Day 1-1.5M,1,1.5M,21.7,Low,6.0683484,0.45548463,-6.439379,-0.12281156,-6.439379,-0.12281156,-5.26025,-1.5710385,-0.45232695,-1.621724,2.5083444,6.7185755,-0.55719626,-2.4440956,1
39,75.829,24.171,1026.286,265.07,2194.557,730.417,70.833,29.167,703.762,408.805,2410.917,989.527,0.731,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.9786944,-5.174419,4.0044684,4.904587,4.0044684,4.904587,2.0808766,5.12179,-3.334896,-2.1887598,-3.95829,2.2283373,-2.5620499,-4.268761,1
49,74.254,25.746,631.391,236.997,2116.789,720.417,71.305,28.695,442.043,388.089,2477.441,988.745,0.73,2,Day 1-1.5M,1,1.5M,21.7,Low,6.375501,1.349557,-6.864317,-0.85566825,-6.864317,-0.85566825,-5.2991395,-2.5831554,-1.2973237,-1.5064753,1.8476912,6.087016,-0.9155849,-3.1855454,1
217,74.569,25.431,951.122,237.994,2060.232,700.391,72.485,27.515,645.585,376.033,2267.742,892.157,0.73,2,Day 1-1.5M,1,1.5M,21.7,Low,-4.0341907,-5.283992,3.9604728,5.0494647,3.9604728,5.0494647,1.9575293,5.139061,-2.2727406,-1.0820732,-3.987463,2.3132424,-2.443011,-4.0400186,1
221,73.749,26.251,500.136,267.412,2154.631,762.087,72.025,27.975,369.909,379.782,2166.08,878.371,0.73,4,Day 1-1.5M,1,1.5M,21.7,Low,6.279438,0.34956643,-6.669088,0.052118734,-6.669088,0.052118734,-5.691148,-1.7076305,0.21809416,-1.3742442,1.9825613,7.12593,-1.0219388,-1.7716315,1
122,74.536,25.464,660.867,278.833,2039.552,726.064,71.581,28.419,485.567,382.835,2395.938,955.321,0.728,2,Day 1-1.5M,1,1.5M,21.7,Low,6.987946,1.2470088,-7.3476706,-0.7722054,-7.3476706,-0.7722054,-5.7678514,-2.431614,-1.2379559,-1.139105,1.6028599,6.502759,-1.1364042,-3.4525113,1
88,76.256,23.744,602.581,255.82,2085.416,688.334,71.426,28.574,441.256,399.539,2522.593,1004.764,0.727,2,Day 1-1.5M,1,1.5M,21.7,Low,6.9067807,1.1848648,-7.1107984,-0.71204954,-7.1107984,-0.71204954,-5.6950164,-2.6446886,-1.3335385,-1.2658036,1.6824317,6.659094,-0.8885995,-3.4431438,1
90,75.076,24.924,575.625,257.905,2142.931,727.171,72.956,27.044,420.156,395.157,2378.404,931.25,0.725,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5057545,0.38179082,-6.8927274,-0.14046879,-6.8927274,-0.14046879,-5.7513366,-1.6814213,-0.487409,-1.1717108,1.9922225,7.050008,-1.2925165,-2.3084505,1
506,74.118,25.882,677.436,258.179,2010.778,710.67,71.465,28.535,498.282,415.295,2480.47,1001.478,0.724,2,Day 1-1.5M,1,1.5M,21.7,Low,6.9688473,1.4576548,-7.206367,-1.058293,-7.206367,-1.058293,-5.5227823,-2.699216,-1.7159858,-1.3354467,1.674988,6.1973677,-0.91317075,-3.5021505,1
114,74.467,25.533,647.58,270.197,2044.243,721.302,73.28,26.72,468.928,414.363,2622.557,999.045,0.722,2,Day 1-1.5M,1,1.5M,21.7,Low,6.8847537,1.2021116,-7.1831365,-0.8792606,-7.1831365,-0.8792606,-5.5292516,-2.4210918,-1.6483961,-1.477726,1.6648015,6.464835,-1.3371961,-2.8083253,1
513,77.842,22.158,912.318,224.333,2023.342,622.586,71.552,28.448,625.167,382.917,2297.872,923.303,0.722,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.8861508,-5.223224,3.8966084,4.952588,3.8966084,4.952588,1.8239402,5.2493463,-2.2295265,-1.1039536,-3.9841676,2.2225444,-2.3116286,-4.218498,1
302,75.058,24.942,659.145,256.311,2216.246,743.008,72.33,27.67,438.043,379.199,2557.658,965.182,0.721,2,Day 1-1.5M,1,1.5M,21.7,Low,6.372391,1.5284462,-6.7890234,-1.0454096,-6.7890234,-1.0454096,-5.300235,-2.3302195,-1.077314,-1.6497829,1.6534101,5.557357,-1.2167503,-2.7987201,1
71,75.754,24.246,1002.489,243.438,2080.16,687.652,69.224,30.776,667.2,381.734,2406.345,1005.125,0.719,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.9056711,-5.207583,4.008071,4.9323554,4.008071,4.9323554,2.098432,5.136981,-3.1201007,-1.9460711,-3.9524746,2.2558274,-2.436404,-4.3438725,1
91,75.794,24.206,777.222,251.462,2092.181,696.181,70.607,29.393,509.167,409.587,2424.294,995.391,0.717,2,Day 1-1.5M,1,1.5M,21.7,Low,6.8507285,2.2285984,-7.120585,-1.7428975,-7.120585,-1.7428975,-5.4860344,-3.0276473,-2.2809067,-1.5424519,1.7205044,5.570631,-0.9528054,-3.9315436,1
67,73.552,26.448,618.486,265.328,2152.816,761.891,68.543,31.457,434.324,452.205,2744.532,1165.872,0.717,5,Day 1-1.5M,1,1.5M,21.7,Low,6.117338,2.9344628,-6.4549174,-2.542524,-6.4549174,-2.542524,-4.43359,-4.0406914,-2.8002365,-2.399746,2.1209762,5.2147193,0.333187,-3.9799771,1
339,75.175,24.825,478.385,245.976,2009.343,681.903,77.257,22.743,343.385,445.294,2613.003,934.625,0.717,2,Day 1-1.5M,1,1.5M,21.7,Low,6.4310126,-0.2958948,-6.588083,0.6270466,-6.588083,0.6270466,-5.9427447,-0.91915524,0.35354903,-1.184433,2.6818292,7.4853806,-1.0748832,-2.0076227,1
106,73.741,26.259,734.111,260.201,2071.189,731.912,72.825,27.175,529.63,413.609,2468.65,973.731,0.715,4,Day 1-1.5M,1,1.5M,21.7,Low,6.951414,1.4446797,-7.254464,-1.079417,-7.254464,-1.079417,-5.610074,-2.4995914,-1.7221746,-1.3488442,1.5596055,6.2019653,-1.317163,-3.5267694,1
463,76.237,23.763,530.125,279.956,1994.986,685.78,71.429,28.571,378.917,414.552,2508.823,1009.339,0.714,2,Day 1-1.5M,1,1.5M,21.7,Low,6.6606574,0.8201328,-6.992006,-0.36347377,-6.992006,-0.36347377,-5.821852,-2.3329093,-0.7185101,-1.169744,2.034991,7.170216,-0.60821635,-3.0257576,1
487,75.063,24.937,616.642,270.63,2027.028,706.028,71.563,28.437,446.657,421.889,2433.277,993.225,0.712,2,Day 1-1.5M,1,1.5M,21.7,Low,6.899231,1.1004251,-7.264337,-0.8037064,-7.264337,-0.8037064,-5.636149,-2.5639355,-1.2776525,-1.1991076,1.6686541,6.685156,-0.9730636,-3.263862,1
33,75.679,24.321,655.528,245.212,2097.592,693.941,68.949,31.051,454.226,385.465,2551.583,1060.26,0.711,2,Day 1-1.5M,1,1.5M,21.7,Low,6.5387297,2.5329406,-6.7240925,-1.8512341,-6.7240925,-1.8512341,-5.1195545,-3.659832,-2.4738123,-1.7029711,1.7907058,5.7772255,-0.1261801,-4.0388117,1
462,76.193,23.807,499.348,281.5,1995.596,688.944,71.528,28.472,352.783,384.205,2300.41,926.154,0.708,2,Day 1-1.5M,1,1.5M,21.7,Low,6.679551,0.66215533,-6.8842783,-0.06523734,-6.8842783,-0.06523734,-5.909887,-2.1897082,-0.22999686,-1.0714674,1.9340274,7.2196894,-0.6179035,-2.785364,1
473,76.345,23.655,708,247.298,2057.785,674.182,72.775,27.225,469.556,408.985,2414.947,951.052,0.707,2,Day 1-1.5M,1,1.5M,21.7,Low,7.0212092,1.1620766,-7.362588,-0.6696181,-7.362588,-0.6696181,-5.924718,-2.259805,-1.1700585,-1.0534675,1.428858,6.5219355,-1.2436482,-3.5765946,1
85,74.008,25.992,537.667,267.923,2265.741,786.649,74.382,25.618,377,408.636,2405.384,918.374,0.703,4,Day 1-1.5M,1,1.5M,21.7,Low,6.3209767,-0.013185471,-6.77595,0.1781351,-6.77595,0.1781351,-5.702348,-1.1604015,-0.004735358,-1.250923,2.1567996,7.035967,-1.3840256,-1.445833,1
502,75.042,24.958,666.351,263.687,2009.024,696.959,71.784,28.216,467.113,404.504,2365.927,954.333,0.696,2,Day 1-1.5M,1,1.5M,21.7,Low,6.998856,1.1548135,-7.3329825,-0.7288242,-7.3329825,-0.7288242,-5.7461243,-2.5125792,-1.1645373,-1.098998,1.5532386,6.6037903,-1.0176345,-3.4508889,1
305,75.743,24.257,464.724,239.807,2082.641,685.401,73.247,26.753,324,426.341,2524.924,980.151,0.691,2,Day 1-1.5M,1,1.5M,21.7,Low,6.609431,0.06182321,-6.7792125,0.37008247,-6.7792125,0.37008247,-5.9553766,-1.5986302,-0.0418836,-0.87747073,2.1368942,7.4113197,-0.7939244,-2.1043243,1
198,73.023,26.977,528.321,259.368,2074.552,747.735,71.911,28.089,363.393,420.51,2323.21,951.2,0.69,4,Day 1-1.5M,1,1.5M,21.7,Low,6.319585,0.57231826,-6.7827578,-0.23951568,-6.7827578,-0.23951568,-5.4238453,-1.7248284,-0.26141387,-1.1316524,1.9965668,7.230652,-1.2111889,-2.0641673,1
472,76.061,23.939,852.66,240.635,2088.053,683.309,68.018,31.982,521.34,385.842,2429.959,1027.01,0.689,2,Day 1-1.5M,1,1.5M,21.7,Low,6.7389193,2.830858,-7.106098,-2.3811758,-7.106098,-2.3811758,-4.929092,-3.8682408,-2.6892602,-1.7417492,1.6196659,5.0605774,-1.1667894,-4.2073946,1
467,77.573,22.427,696.405,251.136,1976.497,636.465,73.15,26.85,486.762,338.905,2292.41,866.864,0.689,2,Day 1-1.5M,1,1.5M,21.7,Low,-3.355258,-4.659565,-7.231913,-0.2717256,-7.231913,-0.2717256,-6.513472,-1.737377,-0.60735714,-0.62841475,1.1601083,6.7005296,-1.3077852,-3.585018,1
507,74.717,25.283,763.343,235.638,1994.648,679.62,72.38,27.62,508.836,426.687,2664.702,1044.065,0.688,2,Day 1-1.5M,1,1.5M,21.7,Low,6.910717,1.4027553,-7.1773124,-1.0412055,-7.1773124,-1.0412055,-5.7606807,-2.795323,-1.9642881,-1.484342,1.6506449,6.1047,-0.48190388,-3.8709288,1
243,76.637,23.363,549.31,239.445,2139.23,680.179,71.187,28.813,372.379,421.926,2560.731,1028.659,0.683,2,Day 1-1.5M,1,1.5M,21.7,Low,6.565049,1.4733431,-6.519427,-0.62968177,-6.519427,-0.62968177,-5.5542536,-3.0664475,-1.611519,-1.1389523,2.030056,6.64424,-0.13473275,-3.5156736,1
15,76.266,23.734,646.059,257.512,2050.029,682.1,70.474,29.526,449,368.402,2448.082,973.88,0.683,2,Day 1-1.5M,1,1.5M,21.7,Low,6.9880056,1.3668067,-7.208547,-0.95520276,-7.208547,-0.95520276,-5.797287,-2.875998,-1.3634835,-1.1560339,1.6368074,6.4698358,-0.83589333,-3.716438,1
296,75.456,24.544,460.429,234.509,2071.603,685.322,71.113,28.887,323.371,406.675,2422.421,985.71,0.68,2,Day 1-1.5M,1,1.5M,21.7,Low,6.662947,0.8842111,-6.639745,-0.25565928,-6.639745,-0.25565928,-5.7617903,-2.2896633,-0.22478467,-0.99189913,1.8309951,7.004538,-0.34566882,-3.1375782,1
34,74.649,25.351,775.952,239.963,2110.342,712.082,68.829,31.171,537.81,409.212,2469.076,1040.012,0.68,2,Day 1-1.5M,1,1.5M,21.7,Low,6.7424583,2.7848747,-7.003087,-2.238431,-7.003087,-2.238431,-4.875767,-3.824662,-2.64865,-1.7560376,1.733253,5.144361,-0.814373,-4.1202106,1
497,74.981,25.019,657.586,269.096,2036.446,708.971,70.575,29.425,448.603,362.797,2304.317,929.399,0.68,2,Day 1-1.5M,1,1.5M,21.7,Low,6.935669,1.330417,-7.2243915,-0.9709772,-7.2243915,-0.9709772,-5.727335,-2.7507048,-1.2448264,-1.1411583,1.6736284,6.394063,-0.8984662,-3.6545925,1
105,76.647,23.353,608.367,262.107,2089.32,687.084,74.043,25.957,408.933,387.533,2391.554,902.854,0.679,2,Day 1-1.5M,1,1.5M,21.7,Low,6.912857,0.14950374,-7.1123424,0.16993725,-7.1123424,0.16993725,-6.2465267,-1.5408671,-0.39476073,-0.88998955,1.952396,7.213092,-1.2968605,-2.6298552,1
16,75.886,24.114,676.595,237.365,1953.63,650.945,72.325,27.675,467.486,452.085,2532.623,1019.701,0.679,2,Day 1-1.5M,1,1.5M,21.7,Low,6.9170084,1.3143963,-7.035562,-0.7834537,-7.035562,-0.7834537,-5.8522663,-2.7367032,-1.8230424,-1.3405157,1.9174956,6.3569517,-0.42417973,-3.8422956,1
263,76.019,23.981,588,216.395,2211.592,695.919,68.822,31.178,398.941,402.236,2632.432,1090.595,0.679,2,Day 1-1.5M,1,1.5M,21.7,Low,6.625935,2.5327764,-5.3058004,-1.0047046,-5.3058004,-1.0047046,-5.208236,-4.0289383,-2.0290427,-1.3434182,1.2715898,5.4978313,0.6719416,-4.663519,1
4,76.005,23.995,777.239,238.5,1964.909,652.049,70.997,29.003,524.507,385.706,2471.131,997.666,0.678,2,Day 1-1.5M,1,1.5M,21.7,Low,6.974086,2.0400095,-7.166241,-1.5814753,-7.166241,-1.5814753,-5.468513,-2.9544935,-2.0612729,-1.4061766,1.3990275,5.978206,-0.77934694,-4.091063,1
285,78.114,21.886,809.775,199.885,2134.36,624.781,66.874,33.126,538.717,382.889,2741.141,1152.366,0.677,3,Day 1-1.5M,1,1.5M,21.7,Low,6.7006655,3.5855365,-6.363044,-3.22602,-6.363044,-3.22602,-5.1353207,-4.993332,-3.172233,-1.5706898,1.4808091,5.0545144,0.51002395,-5.349506,1
69,75.311,24.689,714.4,241.132,2171.925,716.923,64.644,35.356,484.25,400.635,2587.759,1159.22,0.676,5,Day 1-1.5M,1,1.5M,21.7,Low,6.138495,4.1200175,-6.3672023,-3.430062,-6.3672023,-3.430062,-4.367179,-5.2904735,-3.3968682,-2.4071593,2.1122615,4.730926,0.90308666,-4.7404175,1
61,75.664,24.336,563.767,242.533,2198.859,717.648,73.133,26.867,391.333,445.862,2510.636,996.566,0.673,2,Day 1-1.5M,1,1.5M,21.7,Low,6.205707,0.39715895,-6.513393,-0.09061903,-6.513393,-0.09061903,-5.2980947,-1.5508511,-0.24763913,-1.5671554,2.3805487,6.661105,-0.9438746,-2.2100375,1
